"Services","Service Abbreviations","? bound as Standard Federal Tax ReporterStand. Fed. Tax Rep. (CCH)","","Federal Tax Guide Reports","Fed. Tax Guide Rep. (CCH)","FED TAX GUIDE REP CCH",""
"Services","Service Abbreviations","Fire & Casualty Cases?see Insurance Law Reports","","Food Drug Cosmetic Law Reporter","Food Drug Cosm. L. Rep. (CCH)","FOOD DRUG COSM L REP CCH",""
"Services","Service Abbreviations","Fire & Casualty Cases?see Insurance Law Reports","","Government Contracts Reporter","Gov?t Cont. Rep. (CCH)","GOVT CONT REP CCH",""
"Services","Service Abbreviations","? bound as Contracts Cases, FederalCont. Cas. Fed. (CCH)","","Government Employee Relations Report","Gov?t Empl. Rel. Rep. (BNA)","GOVT EMPL REL REP BNA",""
"Services","Service Abbreviations","? bound as Contracts Cases, FederalCont. Cas. Fed. (CCH)","","Housing & Development Reporter","Hous. & Dev. Rep. (RIA)","HOUS & DEV REP RIA",""
"Services","Service Abbreviations","? bound as Contracts Cases, FederalCont. Cas. Fed. (CCH)","","Human Resources Management OSHA Compliance Guide","OSHA Comp. Guide (CCH)","OSHA COMP GUIDE CCH",""
"Services","Service Abbreviations","? bound as Contracts Cases, FederalCont. Cas. Fed. (CCH)","","Immigration Law Service","Immigr. L. Serv. (West)","IMMIGR L SERV WEST",""
"Services","Service Abbreviations","? bound as Contracts Cases, FederalCont. Cas. Fed. (CCH)","","Insurance Law Reports","Ins. L. Rep. (CCH)","INS L REP CCH",""
"Services","Service Abbreviations","? bound as Life, Health & Accident Insurance Cases 2dLife Health & Accid. Ins. Cas. 2d (CCH)","","International Environment Reporter","Int?l Env?t Rep. (BNA)","INTL ENVT REP BNA",""
"Services","Service Abbreviations","? bound as Life, Health & Accident Insurance Cases 2dLife Health & Accid. Ins. Cas. 2d (CCH)","","International Trade Reporter","Int?l Trade Rep. (BNA)","INTL TRADE REP BNA",""
"Services","Service Abbreviations","? bound as Life, Health & Accident Insurance Cases 2dLife Health & Accid. Ins. Cas. 2d (CCH)","","IRS Positions","IRS Pos. (CCH)","IRS POS CCH",""
"Services","Service Abbreviations","? bound as Life, Health & Accident Insurance Cases 2dLife Health & Accid. Ins. Cas. 2d (CCH)","","Labor Arbitration Awards","Lab. Arb. Awards (CCH)","LAB ARB AWARDS CCH",""
"Services","Service Abbreviations","? bound as Life, Health & Accident Insurance Cases 2dLife Health & Accid. Ins. Cas. 2d (CCH)","","Labor Law Reporter","Lab. L. Rep. (CCH)","LAB L REP CCH",""
"Services","Service Abbreviations","see also Employment Practices Guid","","Labor Relations Reporter:","Lab. Rel. Rep. (BNA)","LAB REL REP BNA",""
"Services","Service Abbreviations","? bound as Wage and Hour CasesWage & Hour Cas. (BNA)","","ABA/BNA Lawyers? Manual on Professional Conduct","Laws. Man. on Prof. Conduct (ABA/BNA)","LAWS MAN ON PROF CONDUCT ABABNA",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","Liquor Control Law Reporter","Liquor Cont. L. Rep. (CCH)","LIQUOR CONT L REP CCH",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","Media Law Reporter","Media L. Rep. (BNA)","MEDIA L REP BNA",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","Medical Devices Reporter","Med. Devices Rep. (CCH)","MED DEVICES REP CCH",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","Medicare and Medicaid Guide","Medicare & Medicaid Guide (CCH)","MEDICARE & MEDICAID GUIDE CCH",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","Mutual Funds Guide","Mut. Funds Guide (CCH)","MUT FUNDS GUIDE CCH",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","National Reporter on Legal Ethics & Professional Responsibility","Nat?l Rep. Legal Ethics (Univ. Pub. Am.)","NATL REP LEGAL ETHICS UNIV PUB AM",""
"Services","Service Abbreviations","Life, Health & Accident Insurance Cases?see Insurance Law Reports","","New York Stock Exchange Guide","N.Y.S.E. Guide (CCH)","NYSE GUIDE CCH",""
"Services","Service Abbreviations","NLRB Decisions?see Labor Law Reporter","","Nuclear Regulation Reporter","Nuclear Reg. Rep. (CCH)","NUCLEAR REG REP CCH",""
"Services","Service Abbreviations","NLRB Decisions?see Labor Law Reporter","","Occupational Safety & Health Reporter","O.S.H. Rep. (BNA)","OSH REP BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","OFCCP Federal Contract Compliance Manual","OFCCP Fed. Cont. Compl. Man. (CCH)","OFCCP FED CONT COMPL MAN CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Patent, Trademark & Copyright Journal","Pat. Trademark & Copyright J. (BNA)","PAT TRADEMARK & COPYRIGHT J BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Pension & Benefits Reporter","Pens. & Ben. Rep. (BNA)","PENS & BEN REP BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Pension Plan Guide","Pens. Plan Guide (CCH)","PENS PLAN GUIDE CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Pension & Profit Sharing Second","Pens. & Profit Sharing 2d (RIA)","PENS & PROFIT SHARING 2d RIA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Product Safety & Liability Reporter","Prod. Safety & Liab. Rep. (BNA)","PROD SAFETY & LIAB REP BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Products Liability Reporter","Prod. Liab. Rep. (CCH)","PROD LIAB REP CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Public Utilities Reports","Pub. Util. Rep. (PUR)","PUB UTIL REP PUR",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","School Law Reporter","School L. Rep. (Educ. Law Ass?n.)","SCHOOL L REP EDUC LAW ASSN",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Search & Seizure Bulletin","Search & Seizure Bull. (Quinlan)","SEARCH & SEIZURE BULL QUINLAN",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","SEC Accounting Rules","SEC Accounting R. (CCH)","SEC ACCOUNTING R CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Secured Transactions Guide","Secured Transactions Guide (CCH)","SECURED TRANSACTIONS GUIDE CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Securities and Federal Corporate Law Report","Sec. & Fed. Corp. L. Rep. (West)","SEC & FED CORP L REP WEST",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Securities Regulation & Law Report","Sec. Reg. & L. Rep. (BNA)","SEC REG & L REP BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Shipping Regulation","Shipping Reg. (BNA)","SHIPPING REG BNA",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Social Security Reporter","Soc. Sec. Rep. (CCH)","SOC SEC REP CCH",""
"Services","Service Abbreviations","? bound as Occupational Safety & Health CasesO.S.H. Cas. (BNA)","","Standard Federal Tax Reporter","Stand. Fed. Tax Rep. (CCH)","STAND FED TAX REP CCH",""
"Services","Service Abbreviations","? bound as U.S. Tax CasesU.S. Tax Cas. (CCH)","","State and Local Tax Service","St. & Loc. Tax Serv. (RIA)","ST & LOC TAX SERV RIA",""
"Services","Service Abbreviations","State and Local Taxes?see All States Tax Guide","","State Inheritance, Estate, and Gift Tax Reporter","St. Inher., Est. & Gift Tax Rep. (CCH)","ST INHER EST & GIFT TAX REP CCH",""
"Services","Service Abbreviations","State and Local Taxes?see All States Tax Guide","","State Tax Guide","St. Tax Guide (CCH)","ST TAX GUIDE CCH",""
"Services","Service Abbreviations","State and Local Taxes?see All States Tax Guide","","State Tax Reporter","St. Tax Rep. (CCH)","ST TAX REP CCH",""
"Services","Service Abbreviations","State and Local Taxes?see All States Tax Guide","","Tax Court Memorandum Decisions","T.C.M. (RIA)","TCM RIA",""
"Services","Service Abbreviations","? bound as Tax Court ReporterT.C.M. (CCH) [or (RIA)]","","Tax Court Reported Decisions","Tax Ct. Rep. Dec. (RIA)","TAX CT REP DEC RIA",""
"Services","Service Abbreviations","? bound as Tax Court ReporterT.C.M. (CCH) [or (RIA)]","","Tax Court Reports","Tax Ct. Rep. (CCH)","TAX CT REP CCH",""
"Services","Service Abbreviations","? bound as Tax Court ReporterT.C.M. (CCH) [or (RIA)]","","Trade Regulation Reporter","Trade Reg. Rep. (CCH)","TRADE REG REP CCH",""
"Services","Service Abbreviations","? bound as Trade CasesTrade Cas. (CCH)","","Unemployment Insurance Reporter","Unempl. Ins. Rep. (CCH)","UNEMPL INS REP CCH",""
"Services","Service Abbreviations","? bound as Trade CasesTrade Cas. (CCH)","","Uniform Commercial Code Reporting Service Second","UCC Rep. Serv. (West)","UCC REP SERV WEST",""
"Services","Service Abbreviations","? bound as Trade CasesTrade Cas. (CCH)","","Union Labor Report Newsletter","Union Lab. Rep. Newsl. (BNA)","UNION LAB REP NEWSL BNA",""
"Services","Service Abbreviations","? bound as Trade CasesTrade Cas. (CCH)","","The United States Law Week","U.S.L.W. (BNA?publisher need not be indicated)","USLW BNAPUBLISHER NEED NOT BE INDICATED",""
"Services","Service Abbreviations","? bound as Trade CasesTrade Cas. (CCH)","","The United States Patents Quarterly bound in same name","U.S.P.Q. (BNA)","USPQ BNA",""
"Services","Service Abbreviations","U.S. Tax Cases?see Federal Estate and Gift Tax Reporter and Standard Federal Tax Reporter","","U.S. Tax Reporter","U.S. Tax Rep. (RIA)","US TAX REP RIA",""
"Services","Service Abbreviations","U.S. Tax Cases?see Federal Estate and Gift Tax Reporter and Standard Federal Tax Reporter","","U.S. Tax Treaties Reporter","U.S. Tax Treaties Rep. (CCH)","US TAX TREATIES REP CCH",""
"Services","Service Abbreviations","U.S. Tax Cases?see Federal Estate and Gift Tax Reporter and Standard Federal Tax Reporter","","Utilities Law Reports","Util. L. Rep. (CCH)","UTIL L REP CCH",""
"Treaty Sources","","","","United States Treaties and Other International Agreements","<volume> U.S.T. xxx","VOLUME UST XXX",""
"Treaty Sources","","","","Statutes at Large (indexed at 64 Stat. B1107)","<volume> Stat. xxx","VOLUME STAT XXX",""
"Treaty Sources","","","","Treaties and Other International Acts Series","T.I.A.S. No. x","TIAS NO X",""
"Treaty Sources","","","","Treaty Series","T.S. No. x","TS NO X",""
"Treaty Sources","","","","Executive Agreement Series","E.A.S. No. x","EAS NO X",""
"Treaty Sources","","","","Senate Treaty Document?","S. Treaty Doc. No. x","S TREATY DOC NO X",""
"Treaty Sources","","","","Senate Executive Documents","S. Exec. Doc. No. x","S EXEC DOC NO X",""
"Treaty Sources","","","","United Nations Treaty Series","<volume> U.N.T.S. xxx","VOLUME UNTS XXX",""
"Treaty Sources","","","","League of Nations Treaty Series","<volume> L.N.T.S. xxx","VOLUME LNTS XXX",""
"Treaty Sources","","","","Pan-American Treaty Series","<volume> Pan-Am. T.S. xxx","VOLUME PANAM TS XXX",""
"Treaty Sources","","","","European Treaty Series","E.T.S. No. xxx","ETS NO XXX",""
"Treaty Sources","","","","Organization of American States Treaty Series","O.A.S.T.S. No. xxx","OASTS NO XXX",""
"Treaty Sources","","","","Council of Europe Treaty Series","C.E.T.S. No. xxx","CETS NO XXX",""
"Treaty Sources","","","","U.S. Treaties on LEXIS","LEXIS xxx","LEXIS XXX",""
"Treaty Sources","","","","International Legal Materials","<volume> I.L.M. xxx","VOLUME ILM XXX",""
"Treaty Sources","","","","Parry?s Consolidated Treaty Series?","<volume> Consol. T.S. xxx","VOLUME CONSOL TS XXX",""
"Treaty Sources","","","","Hein?s United States Treaties and Other International Agreements","Hein?s No. KAV xxxx","HEINS NO KAV XXXX",""
"Treaty Sources","","","","Bevans","<volume> Bevans xxx","VOLUME BEVANS XXX",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Alabama","Ala.","ALA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Alaska","Alaska","ALASKA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Arizona","Ariz.","ARIZ",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Arkansas","Ark.","ARK",""
"Geographical Terms","U.S. States, Cities and Territories","States","","California","Cal.","CAL",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Colorado","Colo.","COLO",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Connecticut","Conn.","CONN",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Delaware","Del.","DEL",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Florida","Fla.","FLA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Georgia","Ga.","GA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Hawaii","Haw.","HAW",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Idaho","Idaho","IDAHO",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Illinois","Ill.","ILL",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Indiana","Ind.","IND",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Iowa","Iowa","IOWA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Kansas","Kan.","KAN",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Kentucky","Ky.","KY",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Louisiana","La.","LA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Maine","Me.","ME",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Maryland","Md.","MD",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Massachusetts","Mass.","MASS",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Michigan","Mich.","MICH",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Minnesota","Minn.","MINN",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Mississippi","Miss.","MISS",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Missouri","Mo.","MO",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Montana","Mont.","MONT",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Nebraska","Neb.","NEB",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Nevada","Nev.","NEV",""
"Geographical Terms","U.S. States, Cities and Territories","States","","New Hampshire","N.H.","NH",""
"Geographical Terms","U.S. States, Cities and Territories","States","","New Jersey","N.J.","NJ",""
"Geographical Terms","U.S. States, Cities and Territories","States","","New Mexico","N.M.","NM",""
"Geographical Terms","U.S. States, Cities and Territories","States","","New York","N.Y.","NY",""
"Geographical Terms","U.S. States, Cities and Territories","States","","North Carolina","N.C.","NC",""
"Geographical Terms","U.S. States, Cities and Territories","States","","North Dakota","N.D.","ND",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Ohio","Ohio","OHIO",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Oklahoma","Okla.","OKLA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Oregon","Or.","OR",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Pennsylvania","Pa.","PA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Rhode Island","R.I.","RI",""
"Geographical Terms","U.S. States, Cities and Territories","States","","South Carolina","S.C.","SC",""
"Geographical Terms","U.S. States, Cities and Territories","States","","South Dakota","S.D.","SD",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Tennessee","Tenn.","TENN",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Texas","Tex.","TEX",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Utah","Utah","UTAH",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Vermont","Vt.","VT",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Virginia","Va.","VA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Washington","Wash.","WASH",""
"Geographical Terms","U.S. States, Cities and Territories","States","","West Virginia","W. Va.","W VA",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Wisconsin","Wis.","WIS",""
"Geographical Terms","U.S. States, Cities and Territories","States","","Wyoming","Wyo.","WYO",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Baltimore","Balt.","BALT",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Boston","Bos.","BOS",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Chicago","Chi.","CHI",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Dallas","Dall.","DALL",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","District of Columbia","D.C.","DC",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Houston","Hous.","HOUS",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Los Angeles","L.A.","LA",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","New York","N.Y.C.","NYC",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Philadelphia","Phila.","PHILA",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","Phoenix","Phx.","PHX",""
"Geographical Terms","U.S. States, Cities and Territories","Cities1","","San Francisco","S.F.","SF",""
"Geographical Terms","U.S. States, Cities and Territories","Territories","","American Samoa","Am. Sam.","AM SAM",""
"Geographical Terms","U.S. States, Cities and Territories","Territories","","Guam","Guam","GUAM",""
"Geographical Terms","U.S. States, Cities and Territories","Territories","","Northern Mariana Islands","N. Mar. I.","N MAR I",""
"Geographical Terms","U.S. States, Cities and Territories","Territories","","Puerto Rico","P.R.","PR",""
"Geographical Terms","U.S. States, Cities and Territories","Territories","","Virgin Islands","V.I.","VI",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Australian Capital Territory","Austl. Cap. Terr.","AUSTL CAP TERR",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","New South Wales","N.S.W.","NSW",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Northern Territory","N. Terr.","N TERR",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Queensland","Queensl.","QUEENSL",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","South Australia","S. Austl.","S AUSTL",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Tasmania","Tas.","TAS",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Victoria","Vict.","VICT",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Australia","","Western Australia","W. Austl.","W AUSTL",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Alberta","Alta.","ALTA",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","British Columbia","B.C.","BC",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Manitoba","Man.","MAN",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","New Brunswick","N.B.","NB",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Newfoundland & Labrador","Nfld.","NFLD",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Northwest Territories","N.W.T.","NWT",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Nova Scotia","N.S.","NS",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Nunavut","Nun.","NUN",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Ontario","Ont.","ONT",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Prince Edward Island","P.E.I.","PEI",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Quebec","Que.","QUE",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Saskatchewan","Sask.","SASK",""
"Geographical Terms","Australian States and Canadian Provinces and Territories","Canada","","Yukon","Yukon","YUKON",""
"Geographical Terms","Countries and Regions","Canada","","Afghanistan","Afg.","AFG",""
"Geographical Terms","Countries and Regions","Canada","","Africa","Afr.","AFR",""
"Geographical Terms","Countries and Regions","Canada","","Albania","Alb.","ALB",""
"Geographical Terms","Countries and Regions","Canada","","Algeria","Alg.","ALG",""
"Geographical Terms","Countries and Regions","Canada","","Andorra","Andorra","ANDORRA",""
"Geographical Terms","Countries and Regions","Canada","","Angola","Angl.","ANGL",""
"Geographical Terms","Countries and Regions","Canada","","Anguilla","Anguilla","ANGUILLA",""
"Geographical Terms","Countries and Regions","Canada","","Antarctica","Antarctica","ANTARCTICA",""
"Geographical Terms","Countries and Regions","Canada","","Antigua & Barbuda","Ant. & Barb.","ANT & BARB",""
"Geographical Terms","Countries and Regions","Canada","","Argentina","Arg.","ARG",""
"Geographical Terms","Countries and Regions","Canada","","Armenia","Arm.","ARM",""
"Geographical Terms","Countries and Regions","Canada","","Asia","Asia","ASIA",""
"Geographical Terms","Countries and Regions","Canada","","Australia","Austl.","AUSTL",""
"Geographical Terms","Countries and Regions","Canada","","Austria","Austria","AUSTRIA",""
"Geographical Terms","Countries and Regions","Canada","","Azerbaijan","Azer.","AZER",""
"Geographical Terms","Countries and Regions","Canada","","Bahamas","Bah.","BAH",""
"Geographical Terms","Countries and Regions","Canada","","Bahrain","Bahr.","BAHR",""
"Geographical Terms","Countries and Regions","Canada","","Bangladesh","Bangl.","BANGL",""
"Geographical Terms","Countries and Regions","Canada","","Barbados","Barb.","BARB",""
"Geographical Terms","Countries and Regions","Canada","","Belarus","Belr.","BELR",""
"Geographical Terms","Countries and Regions","Canada","","Belgium","Belg.","BELG",""
"Geographical Terms","Countries and Regions","Canada","","Belize","Belize","BELIZE",""
"Geographical Terms","Countries and Regions","Canada","","Benin","Benin","BENIN",""
"Geographical Terms","Countries and Regions","Canada","","Bermuda","Berm.","BERM",""
"Geographical Terms","Countries and Regions","Canada","","Bhutan","Bhutan","BHUTAN",""
"Geographical Terms","Countries and Regions","Canada","","Bolivia","Bol.","BOL",""
"Geographical Terms","Countries and Regions","Canada","","Bosnia & Herzegovina","Bosn. & Herz.","BOSN & HERZ",""
"Geographical Terms","Countries and Regions","Canada","","Botswana","Bots.","BOTS",""
"Geographical Terms","Countries and Regions","Canada","","Brazil","Braz.","BRAZ",""
"Geographical Terms","Countries and Regions","Canada","","Brunei","Brunei","BRUNEI",""
"Geographical Terms","Countries and Regions","Canada","","Bulgaria","Bulg.","BULG",""
"Geographical Terms","Countries and Regions","Canada","","Burkina Faso","Burk. Faso","BURK FASO",""
"Geographical Terms","Countries and Regions","Canada","","Burundi","Burundi","BURUNDI",""
"Geographical Terms","Countries and Regions","Canada","","Cambodia","Cambodia","CAMBODIA",""
"Geographical Terms","Countries and Regions","Canada","","Cameroon","Cameroon","CAMEROON",""
"Geographical Terms","Countries and Regions","Canada","","Canada","Can.","CAN",""
"Geographical Terms","Countries and Regions","Canada","","Cape Verde","Cape Verde","CAPE VERDE",""
"Geographical Terms","Countries and Regions","Canada","","Cayman Islands","Cayman Is.","CAYMAN IS",""
"Geographical Terms","Countries and Regions","Canada","","Central African Republic","Cent. Afr. Rep.","CENT AFR REP",""
"Geographical Terms","Countries and Regions","Canada","","Chad","Chad","CHAD",""
"Geographical Terms","Countries and Regions","Canada","","Chile","Chile","CHILE",""
"Geographical Terms","Countries and Regions","Canada","","China, People's Republic of","China","CHINA",""
"Geographical Terms","Countries and Regions","Canada","","Colombia","Colom.","COLOM",""
"Geographical Terms","Countries and Regions","Canada","","Comoros","Comoros","COMOROS",""
"Geographical Terms","Countries and Regions","Canada","","Congo, Democratic Republic of the","Dem. Rep. Congo","DEM REP CONGO",""
"Geographical Terms","Countries and Regions","Canada","","Congo, Republic of the","Congo","CONGO",""
"Geographical Terms","Countries and Regions","Canada","","Costa Rica","Costa Rica","COSTA RICA",""
"Geographical Terms","Countries and Regions","Canada","","C?te d'Ivoire","C?te d'Ivoire","CTE DIVOIRE",""
"Geographical Terms","Countries and Regions","Canada","","Croatia","Croat.","CROAT",""
"Geographical Terms","Countries and Regions","Canada","","Cuba","Cuba","CUBA",""
"Geographical Terms","Countries and Regions","Canada","","Cyprus","Cyprus","CYPRUS",""
"Geographical Terms","Countries and Regions","Canada","","Czech Republic","Czech","CZECH",""
"Geographical Terms","Countries and Regions","Canada","","Denmark","Den.","DEN",""
"Geographical Terms","Countries and Regions","Canada","","Djibouti","Djib.","DJIB",""
"Geographical Terms","Countries and Regions","Canada","","Dominica","Dominica","DOMINICA",""
"Geographical Terms","Countries and Regions","Canada","","Dominican Republic","Dom. Rep.","DOM REP",""
"Geographical Terms","Countries and Regions","Canada","","Ecuador","Ecuador","ECUADOR",""
"Geographical Terms","Countries and Regions","Canada","","Egypt","Egypt","EGYPT",""
"Geographical Terms","Countries and Regions","Canada","","El Salvador","El Sal.","EL SAL",""
"Geographical Terms","Countries and Regions","Canada","","England","Eng.","ENG",""
"Geographical Terms","Countries and Regions","Canada","","Equatorial Guinea","Eq. Guinea","EQ GUINEA",""
"Geographical Terms","Countries and Regions","Canada","","Eritrea","Eri.","ERI",""
"Geographical Terms","Countries and Regions","Canada","","Estonia","Est.","EST",""
"Geographical Terms","Countries and Regions","Canada","","Ethiopia","Eth.","ETH",""
"Geographical Terms","Countries and Regions","Canada","","Europe","Eur.","EUR",""
"Geographical Terms","Countries and Regions","Canada","","Falkland Islands","Falkland Is.","FALKLAND IS",""
"Geographical Terms","Countries and Regions","Canada","","Fiji","Fiji","FIJI",""
"Geographical Terms","Countries and Regions","Canada","","Finland","Fin.","FIN",""
"Geographical Terms","Countries and Regions","Canada","","France","Fr.","FR",""
"Geographical Terms","Countries and Regions","Canada","","Gabon","Gabon","GABON",""
"Geographical Terms","Countries and Regions","Canada","","Gambia","Gam.","GAM",""
"Geographical Terms","Countries and Regions","Canada","","Georgia","Geor.","GEOR",""
"Geographical Terms","Countries and Regions","Canada","","Germany","Ger.","GER",""
"Geographical Terms","Countries and Regions","Canada","","Ghana","Ghana","GHANA",""
"Geographical Terms","Countries and Regions","Canada","","Gibraltar","Gib.","GIB",""
"Geographical Terms","Countries and Regions","Canada","","Great Britain","Gr. Brit.","GR BRIT",""
"Geographical Terms","Countries and Regions","Canada","","Greece","Greece","GREECE",""
"Geographical Terms","Countries and Regions","Canada","","Greenland","Green.","GREEN",""
"Geographical Terms","Countries and Regions","Canada","","Grenada","Gren.","GREN",""
"Geographical Terms","Countries and Regions","Canada","","Guadeloupe","Guad.","GUAD",""
"Geographical Terms","Countries and Regions","Canada","","Guatemala","Guat.","GUAT",""
"Geographical Terms","Countries and Regions","Canada","","Guinea","Guinea","GUINEA",""
"Geographical Terms","Countries and Regions","Canada","","Guinea-Bissau","Guinea-Bissau","GUINEABISSAU",""
"Geographical Terms","Countries and Regions","Canada","","Guyana","Guy.","GUY",""
"Geographical Terms","Countries and Regions","Canada","","Haiti","Haiti","HAITI",""
"Geographical Terms","Countries and Regions","Canada","","Honduras","Hond.","HOND",""
"Geographical Terms","Countries and Regions","Canada","","Hong Kong","H.K.","HK",""
"Geographical Terms","Countries and Regions","Canada","","Hungary","Hung.","HUNG",""
"Geographical Terms","Countries and Regions","Canada","","Iceland","Ice.","ICE",""
"Geographical Terms","Countries and Regions","Canada","","India","India","INDIA",""
"Geographical Terms","Countries and Regions","Canada","","Indonesia","Indon.","INDON",""
"Geographical Terms","Countries and Regions","Canada","","Iran","Iran","IRAN",""
