Unique ID,Identification Field,Issuance Type,Weblink,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,2020,2021,2022,2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type,Identification Field,QA Data Testing,QA Data Testing 2,QA Data Testing 3,Ingestion Status,Ingestion Status 2,Ingestion Status 3,Cost,Data Conversion,SDC Status,Baseline Content,Engin Status
000605,,"SIFMA Legal,Compliance and Administration",http://www.sifma.org/issues/?taxid=145,US Federal,United States,United States of America,Securities Industry and Financial Markets Association,English,"SIFMA Legal,Compliance and Administration",http://www.sifma.org/issues/?taxid=145,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000606,,SIFMA Operations and Technology,http://www.sifma.org/issues/?taxid=488,US Federal,United States,United States of America,Securities Industry and Financial Markets Association,English,SIFMA Operations and Technology,http://www.sifma.org/issues/?taxid=488,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000607,,SIFMA Private Client,http://www.sifma.org/issues/?taxid=141,US Federal,United States,United States of America,Securities Industry and Financial Markets Association,English,SIFMA Private Client,http://www.sifma.org/issues/?taxid=141,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000604,,SIFMA International Policy ,http://www.sifma.org/issues/?taxid=133,US Federal,United States,United States of America,Securities Industry and Financial Markets Association,English,SIFMA International Policy ,http://www.sifma.org/issues/?taxid=133,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001558,,Freddie Mac Single Family News & Updates on Uniform Instruments,https://sf.freddiemac.com/tools-learning/uniform-instruments/news-updates,US Federal,United States,United States of America,Freddie Mac,English,Freddie Mac Single Family News & Updates on Uniform Instruments,https://sf.freddiemac.com/tools-learning/uniform-instruments/news-updates,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001107,,Freddie Mac Media Room,http://www.freddiemac.com/media-room/,US Federal,United States,United States of America,Freddie Mac,English,Freddie Mac Media Room,http://www.freddiemac.com/media-room/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001109,,Freddie Mac Guide,https://guide.freddiemac.com/app/guide/,US Federal,United States,United States of America,Freddie Mac,English,Freddie Mac Guide,https://guide.freddiemac.com/app/guide/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),Series,,Section <section no.> - Freddie Mac Guide,Section 4201.19 - Freddie Mac Guide,lowest citation level is section (one below Chapter),,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001501,,HAMP Servicer Updates/Directives,https://www.hmpadmin.com/portal/programs/guidance.jsp,US Federal,United States,United States of America,U.S. Department of Treasury,English,HAMP Servicer Updates/Directives,https://www.hmpadmin.com/portal/programs/guidance.jsp,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000611,,U.S. Department of the Treasury Bulletin,https://www.fiscal.treasury.gov/reports-statements/treasury-bulletin/current.html,US Federal,United States,United States of America,U.S. Department of Treasury,English,U.S. Department of the Treasury Bulletin,https://www.fiscal.treasury.gov/reports-statements/treasury-bulletin/current.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N (with exceptions),whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000612,,U.S. Department of the Treasury Handbook,https://tfm.fiscal.treasury.gov/,US Federal,United States,United States of America,U.S. Department of Treasury,English,U.S. Department of the Treasury Handbook,https://tfm.fiscal.treasury.gov/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),Part,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001097,,FSOC News and Events,https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/fsoc/news-and-events,US Federal,United States,United States of America,U.S. Department of Treasury,English,FSOC News and Events,https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/fsoc/news-and-events,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001099,,OFAC Recent Actions,https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/OFAC-Recent-Actions.aspx,US Federal,United States,United States of America,Office of Foreign Assets Control (OFAC),English,OFAC Recent Actions,https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/OFAC-Recent-Actions.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000487,,CFTC International Publications ,http://www.cftc.gov/International/InternationalIniatives/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC International Publications ,http://www.cftc.gov/International/InternationalIniatives/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000486,,CFTC International MOU,http://www.cftc.gov/International/MemorandaofUnderstaning/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC International MOU,http://www.cftc.gov/International/MemorandaofUnderstaning/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000477,,CFTC Industry Oversight AML,http://www.cftc.gov/IndustryOversight/AntiMoneyLaundering/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Industry Oversight AML,http://www.cftc.gov/IndustryOversight/AntiMoneyLaundering/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (pages in links),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000483,,CFTC Dodd Frank Guidance,http://www.cftc.gov/LawRegulation/DoddFrankAct/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Dodd Frank Guidance,http://www.cftc.gov/LawRegulation/DoddFrankAct/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole documents,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000485,,CFTC Federal Register,http://www.cftc.gov/LawRegulation/FederalRegister/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Federal Register,http://www.cftc.gov/LawRegulation/FederalRegister/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Register Entry),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000493,,CFTC Speeches and Testimony,http://www.cftc.gov/PressRoom/SpeechesTestimony/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Speeches and Testimony,http://www.cftc.gov/PressRoom/SpeechesTestimony/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000492,,CFTC Rules& Rule Amendments,http://www.cftc.gov/IndustryOversight/RuleAmendments/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Rules& Rule Amendments,http://www.cftc.gov/IndustryOversight/RuleAmendments/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,Y,whole document (page),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000488,,CFTC Opinions& Adjudicatory Orders,http://www.cftc.gov/LawRegulation/OpinionsAdjudicatoryOrders/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Opinions& Adjudicatory Orders,http://www.cftc.gov/LawRegulation/OpinionsAdjudicatoryOrders/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000484,,CFTC Email Updates,http://www.cftc.gov/Transparency/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Email Updates,http://www.cftc.gov/Transparency/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000482,,CFTC Dispositions,http://www.cftc.gov/LawRegulation/Dispositions/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Dispositions,http://www.cftc.gov/LawRegulation/Dispositions/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000479,,CFTC Press Releases,https://www.cftc.gov/PressRoom/PressReleases,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Press Releases,https://www.cftc.gov/PressRoom/PressReleases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Press Release),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000478,,CFTC CEA Cases,http://www.cftc.gov/LawRegulation/CEACases/index.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC CEA Cases,http://www.cftc.gov/LawRegulation/CEACases/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,One-time Load,1/1/2021,N,whole document,,,whole document level,Historical cases from CFTC predecessor Commodity Exchange Administration (CEA),,P3,,,,,,,,,,,,,,,,Innodata,,,
000490,,CFTC Public Comments,http://comments.cftc.gov/PublicComments/ReleasesWithComments.aspx,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Public Comments,http://comments.cftc.gov/PublicComments/ReleasesWithComments.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000480,,CFTC Staff Letters,https://www.cftc.gov/LawRegulation/CFTCStaffLetters/letters.htm,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Staff Letters,https://www.cftc.gov/LawRegulation/CFTCStaffLetters/letters.htm,4,checked,2021 Contract,,2021-09-22 00:00,,,Proposed/Monitoring,checked,checked,,Daily,1/1/2021,N (with exceptions),whole document (Letter),,CFTC <Letter Type> Letter <Letter number>, CFTC No-Action Letter 15-64,,P1,,,,,,,,,,,,,,,,,Innodata,,,
001500,,DOJ Enforcement Actions,https://www.justice.gov/crt/housing-and-civil-enforcement-section,US Federal,United States,United States of America,Department of Justice (DOJ),English,DOJ Enforcement Actions,https://www.justice.gov/crt/housing-and-civil-enforcement-section,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000506,,ADA Standards,http://www.ada.gov/2010ADAstandards_index.htm,US Federal,United States,United States of America,Department of Justice (DOJ),English,ADA Standards,http://www.ada.gov/2010ADAstandards_index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Annual,1/1/2021,n/a (versioned),"Section (4, from table of contents)",,2010 Standards: <Title reference within the 4 sections> - <page no.>,2010 Standards: Titles II and III - 228,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001569,,Office of Legal Counsel Opinions,https://www.justice.gov/olc/opinions,US Federal,United States,United States of America,Department of Justice (DOJ),English,Office of Legal Counsel Opinions,https://www.justice.gov/olc/opinions,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001560,,Ginnie Mae In Brief,https://www.ginniemae.gov/newsroom/GinnieInBrief/Pages/default.aspx,US Federal,United States,United States of America,Ginnie Mae,English,Ginnie Mae In Brief,https://www.ginniemae.gov/newsroom/GinnieInBrief/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001110,,Ginnie Mae MBS Guide,https://www.ginniemae.gov/issuers/program_guidelines/Pages/mbs_guide.aspx,US Federal,United States,United States of America,Ginnie Mae,English,Ginnie Mae MBS Guide,https://www.ginniemae.gov/issuers/program_guidelines/Pages/mbs_guide.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),chapter,,"Ginnie Mae MBS Guide, Ch. <ch. No.>, Part <part no.>,  § <section and/or subsection reference>","Ginne Mae MBS Guide, Ch. 2, Part 7, § A(1)",,,P3,,,,,,,,,,,,,,,,Innodata,,,
001106,,Ginnie Mae Press Releases,https://www.ginniemae.gov/newsroom/Pages/press_releases.aspx,US Federal,United States,United States of America,Ginnie Mae,English,Ginnie Mae Press Releases,https://www.ginniemae.gov/newsroom/Pages/press_releases.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001559,,Ginnie Mae Bulletins,https://www.ginniemae.gov/investors/disclosures_and_reports/Pages/bulletins.aspx,US Federal,United States,United States of America,Ginnie Mae,English,Ginnie Mae Bulletins,https://www.ginniemae.gov/investors/disclosures_and_reports/Pages/bulletins.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Bulletin),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001095,,EEOC News Releases,https://www.eeoc.gov/eeoc/newsroom/index.cfm,US Federal,United States,United States of America,Equal Employment Opportunity Commission,English,EEOC News Releases,https://www.eeoc.gov/eeoc/newsroom/index.cfm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001503,,EEOC Guidance -- Enforcement,https://www.eeoc.gov/laws/guidance/enforcement_guidance.cfm,US Federal,United States,United States of America,Equal Employment Opportunity Commission,English,EEOC Guidance -- Enforcement,https://www.eeoc.gov/laws/guidance/enforcement_guidance.cfm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001502,,EEOC Guidance -- Compliance,https://www.eeoc.gov/laws/guidance/compliance.cfm,US Federal,United States,United States of America,Equal Employment Opportunity Commission,English,EEOC Guidance -- Compliance,https://www.eeoc.gov/laws/guidance/compliance.cfm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001568,,"IRS National Standards: Food, Clothing and Other Items",https://www.irs.gov/businesses/small-businesses-self-employed/national-standards-food-clothing-and-other-items,US Federal,United States,United States of America,Internal Revenue Service (IRS),English,"IRS National Standards: Food, Clothing and Other Items",https://www.irs.gov/businesses/small-businesses-self-employed/national-standards-food-clothing-and-other-items,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001485,,IRS Forms and Instructions,https://www.irs.gov/forms-pubs/changes-to-current-forms-publications,US Federal,United States,United States of America,Internal Revenue Service (IRS),English,IRS Forms and Instructions,https://www.irs.gov/forms-pubs/changes-to-current-forms-publications,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,n/a (versioned),whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001733,IRS_BULLETINS,Internal Revenue Bulletins,https://www.irs.gov/irb,US Federal,United States,United States of America,Internal Revenue Service (IRS),English,Internal Revenue Bulletins,https://www.irs.gov/irb,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,,,Weekly,1/1/2021,N (with exceptions),whole bulletin (Bulletin),,IRS Bulletin {{BULLETIN}} {{PART}},whole document level,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,IRS_BULLETINS,,,,,,,,DCL,,,
001572,,Rural Development Procedures Notices,https://www.rd.usda.gov/resources/directives/procedures-notices,US Federal,United States,United States of America,Rural Development,English,Rural Development Procedures Notices,https://www.rd.usda.gov/resources/directives/procedures-notices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001573,,Rural Development Administrative Notices,https://www.rd.usda.gov/resources/directives/administrative-notices,US Federal,United States,United States of America,Rural Development,English,Rural Development Administrative Notices,https://www.rd.usda.gov/resources/directives/administrative-notices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000512,,DOL Blog,https://blog.dol.gov/,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Blog,https://blog.dol.gov/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000514,,DOL Bulletins,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/field-assistance-bulletins,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Bulletins,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/field-assistance-bulletins,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,Y,whole document (Bulletin),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000518,,DOL Tech Bulletin,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations/technical-appendices,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Tech Bulletin,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations/technical-appendices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,Y,whole document (Bulletin),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000523,,DOL Notices,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations#federal-register,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Notices,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations#federal-register,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Notice),,,whole document level,excludes CFR links,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000517,,DOL Posters,https://www.dol.gov/general/topics/posters,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Posters,https://www.dol.gov/general/topics/posters,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,n/a (versioned),whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000513,,DOL Advisory Opinions,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/advisory-opinions,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Advisory Opinions,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/advisory-opinions,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000524,,DOL RSS Feeds (multiple),http://www.dol.gv/rss/,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL RSS Feeds (multiple),http://www.dol.gv/rss/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,tbd,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000525,,DoL Significant Guidance Documents,http://www.dol/gov/asp/guidance/,US Federal,United States,United States of America,Department of Labor (DOL),English,DoL Significant Guidance Documents,http://www.dol/gov/asp/guidance/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000522,,Major Laws of DOL,https://www.dol.gov/general/aboutdol/majorlaws,US Federal,United States,United States of America,Department of Labor (DOL),English,Major Laws of DOL,https://www.dol.gov/general/aboutdol/majorlaws,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document (one summary page),,Summary of the Majors Laws of the Department of Labor,Summary of the Majors Laws of the Department of Labor,,,P2,,,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
000516,,DOL News Release,https://www.dol.gov/newsroom/releases,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL News Release,https://www.dol.gov/newsroom/releases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000545,,FCC Rulemaking,https://www.fcc.gov/items-on-circulation,US Federal,United States,United States of America,Federal Communications Commission,English,FCC Rulemaking,https://www.fcc.gov/items-on-circulation,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001561,,FCC Economics & Analytics,https://www.fcc.gov/economics-and-analytics,US Federal,United States,United States of America,Federal Communications Commission,English,FCC Economics & Analytics,https://www.fcc.gov/economics-and-analytics,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (links),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000544,,FCC Office of Legislative Affairs,https://www.fcc.gov/office-legislation-affairs,US Federal,United States,United States of America,Federal Communications Commission,English,FCC Office of Legislative Affairs,https://www.fcc.gov/office-legislation-affairs,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000543,,FCC Forms,https://www.fcc.gov/forms,US Federal,United States,United States of America,Federal Communications Commission,English,FCC Forms,https://www.fcc.gov/forms,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001476,,FCC Enforcement Actions,https://www.fcc.gov/enforcement#block-menu-block-4,US Federal,United States,United States of America,Federal Communications Commission,English,FCC Enforcement Actions,https://www.fcc.gov/enforcement#block-menu-block-4,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000602,,SEC-Orders,https://www.sec.gov/enforce/Article/sec-orders-.html,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC-Orders,https://www.sec.gov/enforce/Article/sec-orders-.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000601,,SEC-CDI,https://www.sec.gov/divisions/corpfin/cfguidance.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC-CDI,https://www.sec.gov/divisions/corpfin/cfguidance.shtml,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level (hyperlinked title),,P1,,,,,,,,,,,,,,,,,Innodata,,,
001487,,SEC Interim Final Rules,https://www.sec.gov/rules/interim-final-temp.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC Interim Final Rules,https://www.sec.gov/rules/interim-final-temp.shtml,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000599,,SEC Final Rules,https://www.sec.gov/rules/final.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC Final Rules,https://www.sec.gov/rules/final.shtml,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,,1/1/2021,N (with exceptions),whole document,,SEC Final Rules <release no.>,SEC Final Rules 33-10876,,P1,,,,,,,,,,,,,,,,,Innodata,,,
001489,,SEC Interpretive Releases ,https://www.sec.gov/rules/interp.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC Interpretive Releases ,https://www.sec.gov/rules/interp.shtml,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000600,,SEC Proposed Rules,https://www.sec.gov/rules/proposed.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC Proposed Rules,https://www.sec.gov/rules/proposed.shtml,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001488,,SEC Exemption Orders ,https://www.sec.gov/rules/exorders.shtml,US Federal,United States,United States of America,Securities and Exchange Commission (SEC),English,SEC Exemption Orders ,https://www.sec.gov/rules/exorders.shtml,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
